ticker,fiscalDateEnding,reportedCurrency,totalAssets,totalCurrentAssets,cashAndCashEquivalentsAtCarryingValue,cashAndShortTermInvestments,inventory,currentNetReceivables,totalNonCurrentAssets,propertyPlantEquipment,accumulatedDepreciationAmortizationPPE,intangibleAssets,intangibleAssetsExcludingGoodwill,goodwill,investments,longTermInvestments,shortTermInvestments,otherCurrentAssets,otherNonCurrentAssets,totalLiabilities,totalCurrentLiabilities,currentAccountsPayable,deferredRevenue,currentDebt,shortTermDebt,totalNonCurrentLiabilities,capitalLeaseObligations,longTermDebt,currentLongTermDebt,longTermDebtNoncurrent,shortLongTermDebtTotal,otherCurrentLiabilities,otherNonCurrentLiabilities,totalShareholderEquity,treasuryStock,retainedEarnings,commonStock,commonStockSharesOutstanding,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda
NDAQ,2021-12-31,USD,20115000000,7423000000,393000000,601000000,None,588000000,13057000000,509000000,514000000,11246000000,2813000000,8433000000,571000000,363000000,208000000,294000000,571000000,13710000000,7872000000,None,777000000,1018000000,1517000000,5838000000,386000000,4313000000,1018000000,4812000000,5830000000,115000000,234000000,6395000000,437000000,6465000000,2000000,166679635,384000000,59000000,None,-60000000,36000000,-8000000,50000000,38000000,None,259000000,-121000000,1630000000,4019000000,0,0,None,90000000,90000000,None,0,0,None,-17000000,None,2290000000,None,259000000,886000000,1467000000,581000000,819000000,344000000,44000000,None,542000000,0,-30000000,None,30000000,1467000000,38000000,None,81000000,314000000,55000000,30000000,259000000,183000000,344000000,425000000
NDAQ,2021-09-30,USD,18397000000,5496000000,303000000,488000000,None,552000000,13302000000,495000000,None,11395000000,2885000000,8510000000,586000000,401000000,185000000,225000000,628000000,12042000000,5595000000,None,864000000,480000000,480000000,6447000000,398000000,5447000000,480000000,5447000000,5927000000,132000000,207000000,6345000000,425000000,6296000000,2000000,167206649,232000000,29000000,None,-57000000,47000000,40000000,32000000,-8000000,None,288000000,-7000000,397000000,259000000,0,0,None,91000000,91000000,None,0,726000000,None,410000000,None,288000000,None,288000000,838000000,1357000000,519000000,749000000,356000000,54000000,None,482000000,0,-33000000,None,33000000,1357000000,42000000,None,67000000,371000000,83000000,33000000,288000000,229000000,404000000,471000000
NDAQ,2021-06-30,USD,17983000000,5017000000,390000000,625000000,None,559000000,13265000000,493000000,None,11528000000,2943000000,8585000000,534000000,299000000,235000000,214000000,562000000,11312000000,4895000000,None,996000000,221000000,221000000,6417000000,397000000,5480000000,221000000,5480000000,5701000000,132000000,203000000,6660000000,423000000,6098000000,2000000,169227636,73000000,69000000,None,-353000000,-25000000,40000000,39000000,-18000000,None,341000000,175000000,-773000000,-214000000,248000000,248000000,None,88000000,88000000,None,0,0,None,-231000000,None,341000000,None,341000000,846000000,1412000000,566000000,797000000,376000000,21000000,None,470000000,0,-33000000,None,33000000,1496000000,0,None,68000000,454000000,113000000,33000000,341000000,394000000,487000000,555000000
NDAQ,2021-03-31,USD,18490000000,5654000000,774000000,989000000,None,574000000,13108000000,482000000,None,11475000000,2967000000,8508000000,487000000,272000000,215000000,316000000,483000000,12156000000,5556000000,None,1120000000,435000000,435000000,6600000000,406000000,5455000000,435000000,5455000000,5890000000,377000000,197000000,6332000000,415000000,5845000000,2000000,164242471,394000000,38000000,None,281000000,88000000,36000000,42000000,-6000000,None,298000000,-2700000000,164000000,435000000,162000000,162000000,None,81000000,81000000,None,0,100000000,None,-161000000,None,-1959000000,None,298000000,851000000,1651000000,800000000,1040000000,365000000,23000000,None,486000000,1000000,-29000000,1000000,29000000,1652000000,1000000,None,63000000,395000000,97000000,29000000,298000000,161000000,424000000,487000000
NDAQ,2020-12-31,USD,17979000000,7660000000,2745000000,2940000000,None,566000000,10538000000,475000000,557000000,9105000000,2255000000,6850000000,411000000,216000000,195000000,175000000,358000000,11543000000,4924000000,None,541000000,0,597000000,6619000000,389000000,4944000000,None,5541000000,5541000000,121000000,187000000,6433000000,376000000,5628000000,2000000,164933678,435000000,48000000,None,-45000000,75000000,23000000,60000000,58000000,None,225000000,35000000,2318000000,0,36000000,36000000,None,81000000,81000000,None,36000000,1879000000,None,0,None,2152000000,None,225000000,788000000,1462000000,674000000,878000000,318000000,62000000,None,470000000,0,-24000000,None,24000000,1462000000,0,None,53000000,267000000,42000000,24000000,225000000,489000000,291000000,344000000
NDAQ,2020-09-30,USD,14831000000,4810000000,584000000,761000000,None,504000000,10264000000,435000000,None,8818000000,2218000000,6600000000,420000000,243000000,177000000,134000000,381000000,8817000000,4161000000,None,642000000,0,None,4656000000,397000000,3571000000,None,3571000000,3571000000,101000000,175000000,6011000000,367000000,5484000000,2000000,164020697,-4000000,18000000,None,-153000000,-51000000,26000000,60000000,-18000000,None,264000000,-12000000,-114000000,0,34000000,34000000,None,81000000,81000000,None,1000000,0,None,1000000,None,265000000,None,264000000,715000000,1413000000,698000000,897000000,326000000,20000000,None,389000000,1000000,-24000000,None,24000000,1414000000,1000000,None,51000000,357000000,93000000,24000000,264000000,347000000,381000000,432000000
NDAQ,2020-06-30,USD,14559000000,4716000000,711000000,917000000,None,523000000,10041000000,396000000,None,8703000000,2215000000,6488000000,404000000,198000000,206000000,148000000,339000000,8802000000,4249000000,None,756000000,0,None,4553000000,403000000,3482000000,None,3482000000,3482000000,204000000,162000000,5754000000,367000000,5301000000,2000000,164248600,441000000,55000000,None,-18000000,12000000,26000000,42000000,-47000000,None,241000000,9000000,-762000000,-1106000000,30000000,30000000,None,80000000,80000000,None,0,1284000000,None,1000000,None,242000000,None,241000000,699000000,1398000000,699000000,888000000,315000000,29000000,None,384000000,1000000,-26000000,1000000,26000000,1398000000,0,None,50000000,316000000,75000000,26000000,241000000,435000000,342000000,392000000
NDAQ,2020-03-31,USD,14798000000,5270000000,1015000000,1269000000,None,568000000,9700000000,375000000,None,8526000000,2200000000,6326000000,680000000,172000000,254000000,163000000,303000000,9400000000,5450000000,None,888000000,1146000000,1146000000,3950000000,310000000,2962000000,58000000,2962000000,4108000000,171000000,171000000,5396000000,364000000,5140000000,2000000,164337766,380000000,53000000,None,224000000,105000000,25000000,26000000,174000000,None,203000000,-154000000,468000000,715000000,122000000,122000000,None,78000000,78000000,None,0,644000000,None,-121000000,None,694000000,None,203000000,701000000,1353000000,652000000,847000000,275000000,70000000,None,426000000,2000000,-26000000,2000000,26000000,1317000000,5000000,None,48000000,273000000,70000000,62000000,203000000,-20000000,299000000,347000000
NDAQ,2019-12-31,USD,13924000000,4290000000,332000000,623000000,None,422000000,9791000000,384000000,486000000,8615000000,2249000000,6366000000,738000000,156000000,291000000,219000000,289000000,8285000000,4227000000,None,485000000,391000000,389000000,4058000000,331000000,2996000000,2000000,2996000000,3387000000,161000000,179000000,5639000000,336000000,5027000000,2000000,165094440,339000000,42000000,None,-44000000,80000000,13000000,39000000,35000000,None,203000000,-283000000,-1743000000,2919000000,0,0,None,77000000,77000000,None,25000000,0,None,26000000,None,22000000,None,203000000,646000000,1061000000,415000000,608000000,260000000,40000000,None,386000000,2000000,-27000000,2000000,27000000,1065000000,4000000,None,47000000,252000000,49000000,27000000,203000000,350000000,279000000,326000000
NDAQ,2019-09-30,USD,12980000000,3499000000,304000000,505000000,None,399000000,9640000000,361000000,None,8471000000,2239000000,6232000000,561000000,159000000,201000000,144000000,303000000,7653000000,3692000000,None,604000000,539000000,539000000,3961000000,327000000,2939000000,60000000,2939000000,3478000000,147000000,170000000,5327000000,328000000,4901000000,2000000,163894038,101000000,33000000,None,-64000000,-71000000,25000000,25000000,-13000000,None,150000000,32000000,-156000000,-1013000000,150000000,150000000,None,78000000,78000000,None,1000000,0,None,-149000000,None,150000000,None,150000000,632000000,1096000000,464000000,639000000,226000000,48000000,None,406000000,3000000,-29000000,3000000,29000000,1096000000,0,None,47000000,215000000,65000000,29000000,150000000,-17000000,244000000,291000000
NDAQ,2019-06-30,USD,14132000000,4363000000,333000000,592000000,None,415000000,9916000000,390000000,None,8686000000,2304000000,6382000000,665000000,147000000,259000000,165000000,328000000,8581000000,4531000000,None,734000000,467000000,467000000,4050000000,343000000,3022000000,61000000,3022000000,3489000000,132000000,175000000,5551000000,327000000,4829000000,2000000,165389235,186000000,100000000,None,-310000000,-132000000,26000000,43000000,-30000000,None,174000000,-89000000,-271000000,-1946000000,50000000,50000000,None,77000000,77000000,None,0,665000000,None,1000000,None,175000000,None,174000000,623000000,1061000000,438000000,607000000,256000000,50000000,None,367000000,3000000,-31000000,3000000,31000000,1061000000,1000000,None,48000000,239000000,65000000,31000000,174000000,153000000,270000000,318000000
NDAQ,2019-03-31,USD,14503000000,4736000000,472000000,692000000,None,447000000,9525000000,370000000,None,8709000000,2329000000,6380000000,576000000,136000000,220000000,256000000,310000000,9009000000,5641000000,None,None,1239000000,1239000000,2508000000,357000000,2328000000,1239000000,2328000000,3567000000,321000000,180000000,5494000000,327000000,4732000000,2000000,165701483,337000000,23000000,None,571000000,338000000,26000000,20000000,50000000,None,247000000,-74000000,-302000000,-927000000,0,0,None,73000000,73000000,None,0,15000000,None,-39000000,None,-39000000,None,247000000,634000000,1039000000,405000000,580000000,275000000,26000000,None,359000000,3000000,-37000000,3000000,37000000,1066000000,0,None,48000000,313000000,66000000,37000000,247000000,132000000,350000000,398000000
NDAQ,2018-12-31,USD,15700000000,6370000000,545000000,813000000,None,384000000,9465000000,376000000,424000000,8663000000,2300000000,6363000000,671000000,135000000,268000000,390000000,291000000,10251000000,6570000000,None,475000000,875000000,1474000000,3180000000,None,2357000000,None,2956000000,3831000000,253000000,224000000,5449000000,297000000,4558000000,2000000,165165104,360000000,27000000,None,34000000,41000000,18000000,39000000,24000000,None,-44000000,-31000000,-121000000,-937000000,0,0,None,72000000,72000000,None,7000000,0,None,8000000,None,208000000,None,-44000000,644000000,1136000000,492000000,670000000,241000000,57000000,None,403000000,2000000,-38000000,None,38000000,1136000000,125000000,None,51000000,328000000,372000000,38000000,-44000000,27000000,366000000,417000000
NDAQ,2018-09-30,USD,14855000000,5457000000,324000000,526000000,202000000,356000000,9529000000,371000000,None,8697000000,2328000000,6369000000,535000000,131000000,202000000,304000000,330000000,9253000000,5799000000,None,None,808000000,808000000,3317000000,None,3072000000,None,3072000000,3880000000,173000000,154000000,5602000000,291000000,4399000000,2000000,163949047,14000000,32000000,None,-52000000,22000000,27000000,27000000,-41000000,None,163000000,76000000,-71000000,-521000000,54000000,54000000,None,73000000,72000000,None,0,0,None,-54000000,None,163000000,None,163000000,600000000,964000000,364000000,528000000,246000000,35000000,None,354000000,3000000,-38000000,None,38000000,956000000,1000000,None,53000000,209000000,46000000,38000000,163000000,170000000,247000000,300000000
NDAQ,2018-06-30,USD,15141000000,5727000000,322000000,635000000,300000000,405000000,9552000000,370000000,None,8706000000,2351000000,6355000000,764000000,138000000,313000000,212000000,338000000,9599000000,6148000000,None,None,768000000,768000000,3352000000,None,3079000000,3847000000,3079000000,3847000000,115000000,177000000,5542000000,290000000,4309000000,2000000,164503404,279000000,56000000,None,-96000000,-65000000,28000000,29000000,-75000000,None,162000000,159000000,-498000000,-2823000000,241000000,241000000,None,72000000,73000000,None,10000000,0,None,1000000,None,163000000,None,162000000,615000000,1027000000,412000000,585000000,269000000,35000000,None,346000000,2000000,-37000000,None,37000000,1068000000,56000000,None,53000000,288000000,126000000,37000000,162000000,31000000,325000000,378000000
NDAQ,2018-03-31,USD,15790000000,5638000000,405000000,629000000,214000000,486000000,9869000000,384000000,None,8981000000,2432000000,6549000000,357000000,133000000,224000000,205000000,371000000,10065000000,6036000000,None,492000000,960000000,960000000,3429000000,None,3155000000,4115000000,3155000000,4115000000,161000000,168000000,5725000000,289000000,4146000000,2000000,166946592,375000000,33000000,None,274000000,77000000,28000000,16000000,127000000,None,177000000,-8000000,-337000000,-18000000,99000000,99000000,None,63000000,63000000,None,0,0,None,-98000000,None,30000000,None,177000000,666000000,1151000000,485000000,682000000,273000000,31000000,None,393000000,2000000,-38000000,None,38000000,1151000000,4000000,None,53000000,239000000,62000000,38000000,177000000,-21000000,277000000,330000000
NEO,2022-12-31,USD,1740034000,605291000,263180000,263180000,24277000,119711000,1134743000,102499000,131930000,931026000,408260000,522766000,174809000,None,174809000,8077000,5109000,742011000,89932000,20510000,15152000,70000,6584000,652079000,75606000,524464000,None,535322000,524464000,83348000,13055000,998023000,None,-159087000,127000,124107500,-3685000,15478000,None,14430000,5969000,18780000,4534000,7717000,697000,-22687000,-1063000,1802000,0,None,None,None,None,None,None,1854000,0,None,12154000,None,-2946000,None,-22687000,56825000,137565000,167719000,81880000,-26383000,72017000,6675000,83208000,None,860000,860000,-860000,136705000,-1000,9478000,8588000,-25524000,-2837000,-860000,-22687000,-21482000,-26384000,-17796000
NEO,2022-09-30,USD,1755582000,603360000,266126000,266126000,23799000,111994000,1152222000,106818000,125018000,939614000,416848000,522766000,177414000,None,177414000,7516000,6845000,742594000,85003000,13708000,15028000,118000,6497000,657591000,76968000,534609000,None,534609000,534609000,58412000,14166000,1012988000,None,-136400000,127000,126562037,-16272000,2000,None,-3095000,4057000,8490000,7844000,718000,1936000,-36852000,-4198000,2959000,0,None,None,None,None,None,None,3091000,0,None,3091000,None,-17511000,None,-36852000,48893000,128643000,169470000,79889000,-39510000,81091000,7312000,88403000,None,-139000,None,139000,128782000,25000,8973000,8490000,-39624000,-2772000,139000,-36852000,-37900000,-39485000,-30995000
NEO,2022-06-30,USD,1792113000,622260000,283637000,465953000,21863000,111276000,1169853000,111105000,123159000,952453000,425338000,527115000,364632000,None,182316000,6506000,6378000,748594000,82670000,16849000,14938000,410000,6118000,665924000,78000000,533898000,None,533898000,533898000,53355000,14165000,1043519000,None,-99548000,126000,125679573,-16996000,1701000,None,-7195000,-1340000,8490000,10294000,480000,-1978000,-35303000,-6274000,1011000,0,None,None,None,None,None,None,1239000,0,None,1239000,None,-22259000,None,-35303000,43946000,124146000,164638000,81126000,-39702000,75022000,8626000,83648000,None,-926000,None,926000,125072000,-405000,8526000,8490000,-41033000,-5730000,926000,-35303000,-36350000,-40107000,-31617000
NEO,2022-03-31,USD,1829547000,651100000,305896000,481430000,23840000,110796000,1178447000,108942000,116254000,960950000,433835000,527115000,351068000,None,175534000,20693000,6600000,754543000,82070000,20481000,14400000,621000,6579000,672473000,79392000,533189000,621000,533189000,533189000,48891000,14141000,1075004000,None,-64245000,125000,124722215,-29040000,442000,None,-9902000,1155000,17591000,8219000,-1334000,445000,-49408000,12052000,6057000,0,None,None,None,None,None,None,6403000,0,None,6403000,None,-10931000,None,-49408000,38232000,117169000,78937000,78937000,-52028000,82547000,7713000,90260000,None,-1301000,None,1301000,119169000,168000,8395000,8490000,-53161000,-3753000,1301000,-49408000,-51779000,-51860000,-43370000
NEO,2021-12-31,USD,1869778000,681508000,316827000,515390000,23395000,112130000,1188270000,109465000,109952000,969440000,442325000,527115000,397126000,None,198563000,8189000,7168000,761501000,87232000,17921000,12218000,1135000,8019000,674269000,71000,519922000,None,532483000,519922000,56100000,14022000,1108277000,None,-14837000,124000,112075474,-19776000,5665000,None,-11662000,-1362000,17566000,11987000,7166000,1562000,-41759000,-9583000,2460000,0,None,None,None,None,None,None,2970000,0,None,16670000,None,-26899000,None,-41759000,45257000,124025000,387576000,80475000,-41567000,78311000,8513000,86824000,None,-1707000,None,1707000,125732000,-930000,8385000,8477000,-44204000,-2445000,1707000,-41759000,-42007000,-42497000,-34020000
NEO,2021-09-30,USD,1906387000,709930000,340565000,542709000,21834000,104964000,1196457000,107172000,112185000,976604000,450802000,525802000,404288000,None,202144000,15755000,7210000,769142000,92737000,28536000,12420000,1564000,8552000,676405000,152000,519024000,None,531779000,519024000,50371000,14432000,1137245000,None,26922000,123000,123217010,-7767000,1194000,None,11573000,6244000,8474000,14977000,-1320000,449000,-20348000,-14686000,-6720000,0,None,None,None,None,None,None,4065000,0,None,4065000,None,-20348000,None,-20348000,47239000,121340000,74101000,74101000,-39713000,79543000,7409000,86952000,None,-1296000,None,1296000,121340000,89000,8178000,8474000,-23170000,-2822000,1296000,-20348000,-20405000,-21874000,-13400000
NEO,2021-06-30,USD,1896311000,721795000,368796000,571746000,21384000,106284000,1174516000,112208000,105194000,971015000,471038000,499977000,405900000,None,202950000,8422000,7674000,747953000,99131000,23056000,10582000,1913000,7555000,648822000,448000,518265000,1913000,531077000,518265000,64023000,3796000,1148358000,None,47270000,123000,122711352,-1390000,3652000,None,11778000,5653000,3751000,21347000,2766000,-800000,75873000,-453410000,204610000,0,None,None,None,None,None,None,5428000,0,None,5428000,None,75873000,None,75873000,52990000,121724000,68734000,68734000,-22367000,71862000,3495000,75357000,None,-902000,None,902000,121724000,171000,6949000,3751000,73436000,-2437000,902000,75873000,75690000,74338000,78089000
